Region,Customer_ID,Customer_Name,Sales,region_rank
Central,SC-207702,Stewart Carmichael,546,1249
Central,SC-207703,Stewart Carmichael,20,1999
Central,SC-207704,Stewart Carmichael,769,1074
Central,SC-208002,Stuart Calhoun,4357,113
Central,SC-208004,Stuart Calhoun,208,1635
Central,SC-208452,Sung Chung,3240,223
Central,SC-208453,Sung Chung,165,1686
Central,SC-208454,Sung Chung,14,2037
Central,SD-204852,Shirley Daniels,1515,670
Central,SD-204854,Shirley Daniels,4725,93
Central,SE-201102,Sanjit Engle,6521,33
Central,SE-201103,Sanjit Engle,518,1276
Central,SE-201104,Sanjit Engle,621,1182
Central,SF-200652,Sandra Flanagan,1872,534
Central,SF-200654,Sandra Flanagan,45,1922
Central,SF-202002,Sarah Foster,1366,730
Central,SF-202003,Sarah Foster,2342,394
Central,SF-202004,Sarah Foster,292,1508
Central,SF-209652,Sylvia Foulston,320,1465
Central,SF-209654,Sylvia Foulston,1787,569
Central,SG-200802,Sandra Glassco,476,1319
Central,SG-200803,Sandra Glassco,1106,873
Central,SG-200804,Sandra Glassco,839,1018
Central,SG-204702,Sheri Gordon,1184,830
Central,SG-204703,Sheri Gordon,2045,468
Central,SG-206052,Speros Goranitis,1036,907
Central,SG-206053,Speros Goranitis,768,1075
Central,SG-206054,Speros Goranitis,379,1392
Central,SG-208902,Susan Gilcrest,154,1706
Central,SG-208903,Susan Gilcrest,1834,546
Central,SG-208904,Susan Gilcrest,38,1944
Central,SH-199752,Sally Hughsby,1063,889
Central,SH-199753,Sally Hughsby,820,1032
Central,SH-199754,Sally Hughsby,994,931
Central,SH-203952,Shahid Hopkins,3278,216
Central,SH-203953,Shahid Hopkins,1193,827
Central,SH-206352,Stefanie Holloman,4623,99
Central,SH-206353,Stefanie Holloman,444,1343
Central,SJ-201252,Sanjit Jacobs,2418,376
Central,SJ-201253,Sanjit Jacobs,1054,897
Central,SJ-201254,Sanjit Jacobs,1977,488
Central,SJ-202152,Sarah Jordon,1351,735
Central,SJ-202153,Sarah Jordon,167,1679
Central,SJ-202154,Sarah Jordon,887,987
Central,SJ-205002,Shirley Jackson,4592,100
Central,SJ-205003,Shirley Jackson,2236,420
Central,SJ-205004,Shirley Jackson,97,1808
Central,SK-199902,Sally Knutson,2838,283
Central,SK-199903,Sally Knutson,1486,681
Central,SL-201552,Sara Luxemburg,642,1166
Central,SL-201553,Sara Luxemburg,1781,571
Central,SL-201554,Sara Luxemburg,1744,585
Central,SM-200052,Sally Matthias,1820,553
Central,SM-200053,Sally Matthias,223,1613
Central,SM-200054,Sally Matthias,77,1853
Central,SM-203202,Sean Miller,1277,785
Central,SM-203203,Sean Miller,155,1704
Central,SM-203204,Sean Miller,526,1267
Central,SM-209052,Susan MacKendrick,2184,433
Central,SM-209053,Susan MacKendrick,62,1883
Central,SM-209502,Suzanne McNair,799,1050
Central,SM-209504,Suzanne McNair,880,990
Central,SN-205602,Skye Norling,321,1463
Central,SN-205603,Skye Norling,258,1559
Central,SN-205604,Skye Norling,1311,767
Central,SN-207102,Steve Nguyen,2189,431
Central,SN-207103,Steve Nguyen,1319,761
Central,SN-207104,Steve Nguyen,1813,555
Central,SO-203352,Sean O'Donnell,2573,338
Central,SO-203353,Sean O'Donnell,600,1204
Central,SP-205452,Sibella Parks,786,1062
Central,SP-205453,Sibella Parks,234,1599
Central,SP-205454,Sibella Parks,213,1624
Central,SP-206202,Stefania Perrino,406,1372
Central,SP-206203,Stefania Perrino,414,1362
Central,SP-206204,Stefania Perrino,610,1193
Central,SP-206502,Stephanie Phelps,63,1879
Central,SP-206504,Stephanie Phelps,334,1446
Central,SP-208602,Sung Pak,4707,95
Central,SP-208604,Sung Pak,92,1820
Central,SP-209202,Susan Pistek,10735,3
Central,SP-209203,Susan Pistek,39,1938
Central,SP-209204,Susan Pistek,24,1985
Central,SR-204252,Sharelle Roach,4181,131
Central,SR-204253,Sharelle Roach,69,1867
Central,SR-204254,Sharelle Roach,213,1625
Central,SR-207402,Steven Roelle,1027,913
Central,SR-207403,Steven Roelle,1315,765
Central,SR-207404,Steven Roelle,318,1468
Central,SS-201402,Saphhira Shifley,1223,814
Central,SS-201403,Saphhira Shifley,760,1079
Central,SS-201404,Saphhira Shifley,56,1894
Central,SS-204102,Shahid Shariari,7809,11
Central,SS-204103,Shahid Shariari,232,1601
Central,SS-204104,Shahid Shariari,677,1134
Central,SS-205152,Shirley Schmidt,1722,592
Central,SS-205153,Shirley Schmidt,251,1569
Central,SS-205154,Shirley Schmidt,48,1913
Central,SS-205902,Sonia Sunley,1749,582
Central,SS-205903,Sonia Sunley,114,1772
Central,SS-205904,Sonia Sunley,46,1920
Central,SS-208752,Sung Shariari,397,1381
Central,SS-208753,Sung Shariari,203,1639
Central,SS-208754,Sung Shariari,116,1769
Central,ST-205302,Shui Tom,304,1485
Central,ST-205303,Shui Tom,4962,82
Central,ST-205304,Shui Tom,16,2024
Central,SU-206652,Stephanie Ulpright,805,1047
Central,SU-206653,Stephanie Ulpright,599,1205
Central,SU-206654,Stephanie Ulpright,1521,663
Central,SV-203652,Seth Vernon,2018,477
Central,SV-203653,Seth Vernon,861,999
Central,SV-203654,Seth Vernon,1191,828
Central,SV-207852,Stewart Visinsky,2832,285
Central,SV-207853,Stewart Visinsky,301,1489
Central,SV-207854,Stewart Visinsky,32,1960
Central,SV-208152,Stuart Van,1685,606
Central,SV-208153,Stuart Van,93,1816
Central,SV-208154,Stuart Van,1228,810
Central,SV-209352,Susan Vittorini,499,1296
Central,SV-209353,Susan Vittorini,54,1898
Central,SV-209354,Susan Vittorini,16,2025
Central,SW-202452,Scot Wooten,3406,201
Central,SW-202454,Scot Wooten,239,1592
Central,SW-202752,Scott Williamson,788,1061
Central,SW-202753,Scott Williamson,1029,910
Central,SW-202754,Scott Williamson,22,1990
Central,SW-203502,Sean Wendt,288,1513
Central,SW-203503,Sean Wendt,251,1570
Central,SW-203504,Sean Wendt,552,1239
Central,SW-204552,Shaun Weien,644,1164
Central,SW-207552,Steven Ward,4864,86
Central,SW-207553,Steven Ward,3147,232
Central,SZ-200352,Sam Zeldin,57,1891
Central,SZ-200353,Sam Zeldin,1031,909
Central,SZ-200354,Sam Zeldin,2371,386
Central,TA-213852,Tom Ashbrook,5882,48
Central,TA-213854,Tom Ashbrook,872,996
Central,TB-210552,Ted Butterfield,4207,129
Central,TB-210553,Ted Butterfield,467,1325
Central,TB-211752,Thomas Boland,3809,160
Central,TB-211753,Thomas Boland,1405,717
Central,TB-211754,Thomas Boland,60,1887
Central,TB-211902,Thomas Brumley,569,1228
Central,TB-211903,Thomas Brumley,252,1566
Central,TB-212502,Tim Brockman,3505,182
Central,TB-212503,Tim Brockman,491,1303
Central,TB-212504,Tim Brockman,160,1698
Central,TB-212802,Toby Braunhardt,167,1680
Central,TB-212803,Toby Braunhardt,814,1037
Central,TB-212804,Toby Braunhardt,1287,781
Central,TB-213553,Todd Boyes,1604,634
Central,TB-213554,Todd Boyes,209,1633
Central,TB-214002,Tom Boeckenhauer,938,952
Central,TB-214003,Tom Boeckenhauer,933,957
Central,TB-214004,Tom Boeckenhauer,1041,904
Central,TB-215202,Tracy Blumstein,983,935
Central,TB-215203,Tracy Blumstein,1915,511
Central,TB-215204,Tracy Blumstein,150,1711
Central,TB-215952,Troy Blackwell,466,1326
Central,TB-215953,Troy Blackwell,204,1638
Central,TB-215954,Troy Blackwell,782,1066
Central,TB-216252,Trudy Brown,2611,332
Central,TB-216253,Trudy Brown,602,1200
Central,TB-216254,Trudy Brown,244,1584
Central,TC-209802,Tamara Chand,5425,67
Central,TC-209803,Tamara Chand,3484,188
Central,TC-209804,Tamara Chand,18436,1
Central,TC-211452,Theresa Coyne,747,1093
Central,TC-211453,Theresa Coyne,1768,576
Central,TC-212952,Toby Carlisle,8299,10
Central,TC-212953,Toby Carlisle,1773,574
Central,TC-212954,Toby Carlisle,22,1991
Central,TC-214752,Tony Chapman,2606,334
Central,TC-214754,Tony Chapman,53,1901
Central,TC-215352,Tracy Collins,598,1206
Central,TC-215353,Tracy Collins,1256,792
Central,TD-209952,Tamara Dahlen,2320,398
Central,TD-209953,Tamara Dahlen,509,1285
Central,TD-209954,Tamara Dahlen,108,1786
Central,TG-213102,Toby Gnade,4402,111
Central,TG-213103,Toby Gnade,127,1746
Central,TG-216402,Trudy Glocke,3362,206
Central,TG-216403,Trudy Glocke,529,1261
Central,TG-216404,Trudy Glocke,249,1579
Central,TH-211002,Thea Hendricks,5961,45
Central,TH-211003,Thea Hendricks,34,1956
Central,TH-211152,Thea Hudgings,903,974
Central,TH-211153,Thea Hudgings,383,1389
Central,TH-211154,Thea Hudgings,2027,472
Central,TH-212352,Tiffany House,5608,56
Central,TH-212353,Tiffany House,2491,355
Central,TH-212354,Tiffany House,602,1201
Central,TH-215502,Tracy Hopkins,174,1670
Central,TH-215503,Tracy Hopkins,1817,554
Central,TH-215504,Tracy Hopkins,565,1231
Central,TM-210102,Tamara Manning,4324,119
Central,TM-210103,Tamara Manning,41,1931
Central,TM-210104,Tamara Manning,161,1695
Central,TM-214902,Tony Molinari,4965,81
Central,TM-214903,Tony Molinari,225,1608
Central,TM-214904,Tony Molinari,326,1457
Central,TN-210402,Tanja Norvell,386,1387
Central,TN-210403,Tanja Norvell,26,1977
Central,TN-210404,Tanja Norvell,286,1517
Central,TP-211302,Theone Pippenger,2438,371
Central,TP-211303,Theone Pippenger,1460,687
Central,TP-211304,Theone Pippenger,2863,276
Central,TP-214152,Tom Prescott,407,1370
Central,TP-214153,Tom Prescott,174,1671
Central,TP-214154,Tom Prescott,577,1223
Central,TP-215652,Tracy Poddar,2596,335
Central,TP-215653,Tracy Poddar,334,1447
Central,TP-215654,Tracy Poddar,134,1735
Central,TR-213252,Toby Ritter,1276,786
Central,TR-213253,Toby Ritter,30,1967
Central,TR-213254,Toby Ritter,278,1530
Central,TS-210852,Thais Sissman,2533,346
Central,TS-210853,Thais Sissman,1652,619
Central,TS-211602,Theresa Swint,917,964
Central,TS-211603,Theresa Swint,738,1101
Central,TS-211604,Theresa Swint,251,1571
Central,TS-212052,Thomas Seio,116,1770
Central,TS-212054,Thomas Seio,28,1971
Central,TS-213402,Toby Swindell,2360,388
Central,TS-213403,Toby Swindell,754,1085
Central,TS-213404,Toby Swindell,1,2077
Central,TS-213702,Todd Sumrall,3124,238
Central,TS-213703,Todd Sumrall,2008,478
Central,TS-213704,Todd Sumrall,2800,290
Central,TS-214302,Tom Stivers,1782,570
Central,TS-214303,Tom Stivers,1737,588
Central,TS-214304,Tom Stivers,30,1968
Central,TS-215052,Tony Sayre,3253,220
Central,TS-215053,Tony Sayre,1045,901
Central,TS-216102,Troy Staebel,4051,136
Central,TS-216103,Troy Staebel,99,1801
Central,TS-216104,Troy Staebel,179,1666
Central,TS-216552,Trudy Schmidt,525,1268
Central,TS-216553,Trudy Schmidt,49,1911
Central,TS-216554,Trudy Schmidt,2345,393
Central,TT-210702,Ted Trevino,1860,537
Central,TT-212202,Thomas Thornton,1010,921
Central,TT-212203,Thomas Thornton,1846,541
Central,TT-212204,Thomas Thornton,630,1173
Central,TT-212653,Tim Taslimi,569,1229
Central,TT-212654,Tim Taslimi,55,1896
Central,TT-214602,Tonja Turnell,5134,75
Central,TT-214603,Tonja Turnell,480,1314
Central,TT-214604,Tonja Turnell,5302,68
Central,TW-210252,Tamara Willingham,2718,309
Central,TW-210253,Tamara Willingham,159,1700
Central,TZ-214452,Tom Zandusky,1323,757
Central,TZ-214453,Tom Zandusky,1165,837
Central,TZ-215802,Tracy Zic,3305,212
Central,TZ-215803,Tracy Zic,124,1750
Central,VB-217452,Victoria Brennan,1212,818
Central,VB-217453,Victoria Brennan,772,1071
Central,VB-217454,Victoria Brennan,574,1224
Central,VD-216702,Valerie Dominguez,484,1308
Central,VD-216703,Valerie Dominguez,2663,319
Central,VD-216704,Valerie Dominguez,972,939
Central,VF-217152,Vicky Freymann,305,1483
Central,VF-217153,Vicky Freymann,281,1526
Central,VF-217154,Vicky Freymann,679,1133
Central,VG-217902,Vivek Gonzalez,1879,530
Central,VG-217903,Vivek Gonzalez,738,1102
Central,VG-218052,Vivek Grady,1910,513
Central,VG-218053,Vivek Grady,185,1658
Central,VG-218054,Vivek Grady,354,1421
Central,VM-216852,Valerie Mitchum,4589,101
Central,VM-216853,Valerie Mitchum,87,1835
Central,VM-216854,Valerie Mitchum,3,2068
Central,VM-218352,Vivian Mathis,663,1144
Central,VM-218353,Vivian Mathis,308,1479
Central,VM-218354,Vivian Mathis,16,2026
Central,VP-217302,Victor Preis,1145,848
Central,VP-217303,Victor Preis,266,1544
Central,VP-217304,Victor Preis,19,2007
Central,VP-217602,Victoria Pisteka,1496,679
Central,VP-217603,Victoria Pisteka,165,1687
Central,VP-217604,Victoria Pisteka,634,1172
Central,VS-218202,Vivek Sundaresam,1127,860
Central,VS-218204,Vivek Sundaresam,698,1119
Central,VT-217002,Valerie Takahito,1237,803
Central,VT-217004,Valerie Takahito,100,1800
Central,VW-217752,Victoria Wilson,1038,905
Central,VW-217754,Victoria Wilson,1223,815
Central,WB-218502,William Brown,213,1626
Central,WB-218503,William Brown,1582,641
Central,WB-218504,William Brown,160,1699
Central,XP-218652,Xylona Preis,189,1654
Central,XP-218653,Xylona Preis,2859,278
Central,XP-218654,Xylona Preis,991,932
Central,YC-218952,Yoseph Carroll,4335,118
Central,YC-218953,Yoseph Carroll,52,1903
Central,YC-218954,Yoseph Carroll,1123,862
Central,YS-218802,Yana Sorensen,3160,230
Central,YS-218803,Yana Sorensen,2517,350
Central,ZC-219102,Zuschuss Carroll,7202,17
Central,ZC-219103,Zuschuss Carroll,487,1306
Central,ZC-219104,Zuschuss Carroll,3869,155
Central,ZD-219252,Zuschuss Donatelli,3052,248
Central,ZD-219254,Zuschuss Donatelli,331,1451
Central Asia,AA-103151,Alex Avila,545,333
Central Asia,AA-103751,Allen Armold,1261,200
Central Asia,AA-106451,Anna Andreadi,1378,184
Central Asia,AB-100151,Aaron Bergman,1919,126
Central Asia,AB-101051,Adrian Barton,1349,190
Central Asia,AB-101651,Alan Barnes,304,402
Central Asia,AB-102551,Alejandro Ballentine,49,538
Central Asia,AB-106001,Ann Blume,3809,49
Central Asia,AC-104501,Amy Cox,6640,9
Central Asia,AC-106151,Ann Chong,1350,189
Central Asia,AD-101801,Alan Dominguez,46,540
Central Asia,AF-108701,Art Ferguson,4033,43
Central Asia,AF-108851,Art Foster,6232,11
Central Asia,AG-102701,Alejandro Grove,97,492
Central Asia,AG-104951,Andrew Gjertsen,570,325
Central Asia,AG-105251,Andy Gerbode,324,397
Central Asia,AG-107651,Anthony Garverick,536,335
Central Asia,AG-109001,Arthur Gainer,4311,38
Central Asia,AH-100301,Aaron Hawkins,360,387
Central Asia,AH-100751,Adam Hart,1637,156
Central Asia,AH-101951,Alan Haines,1168,210
Central Asia,AH-104651,Amy Hunt,522,340
Central Asia,AH-105851,Angele Hood,637,304
Central Asia,AH-106901,Anna Häberlin,978,235
Central Asia,AJ-107801,Anthony Jacobs,5498,19
Central Asia,AJ-107951,Anthony Johnson,327,395
Central Asia,AJ-109451,Ashley Jarboe,1147,213
Central Asia,AJ-109601,Astrea Jones,64,525
Central Asia,AM-103601,Alice McCarthy,1859,132
Central Asia,AO-108101,Anthony O'Donnell,1656,152
Central Asia,AP-107201,Anne Pryor,3986,46
Central Asia,AP-109151,Arthur Prichep,1195,207
Central Asia,AR-103451,Alex Russell,679,295
Central Asia,AR-104051,Allen Rosenblatt,768,272
Central Asia,AR-105101,Andrew Roberts,298,404
Central Asia,AR-105401,Andy Reiter,612,313
Central Asia,AR-105701,Anemone Ratner,2152,111
Central Asia,AR-108251,Anthony Rawles,255,417
Central Asia,AS-100901,Adam Shillingsburg,404,370
Central Asia,AS-101351,Adrian Shami,2895,78
Central Asia,AS-102251,Alan Schoenberger,5109,25
Central Asia,AS-102401,Alan Shonely,584,321
Central Asia,AS-102851,Alejandro Savely,3548,56
Central Asia,AS-106301,Ann Steele,169,452
Central Asia,AT-104351,Alyssa Tate,177,449
Central Asia,AW-108401,Anthony Witt,843,258
Central Asia,AW-109301,Arthur Wiediger,31,555
Central Asia,AY-105551,Andy Yotov,506,343
Central Asia,BB-109901,Barry Blumstein,704,290
Central Asia,BD-113201,Bill Donatelli,55,533
Central Asia,BD-115001,Bradley Drucker,33,554
Central Asia,BD-115601,Brendan Dodson,201,439
Central Asia,BD-116051,Brian Dahlen,448,356
Central Asia,BD-116201,Brian DeCherney,864,254
Central Asia,BD-116351,Brian Derr,1385,183
Central Asia,BD-117251,Bruce Degenhardt,1128,216
Central Asia,BD-117701,Bryan Davis,716,287
Central Asia,BE-113351,Bill Eplett,107,488
Central Asia,BE-114101,Bobby Elias,36,550
Central Asia,BE-114551,Brad Eason,902,246
Central Asia,BF-109751,Barbara Fisher,119,480
Central Asia,BF-110051,Barry Franz,9365,3
Central Asia,BF-110201,Barry Französisch,1335,194
Central Asia,BF-110801,Bart Folk,848,257
Central Asia,BF-111701,Ben Ferrer,52,536
Central Asia,BF-112151,Benjamin Farhat,1524,170
Central Asia,BG-110351,Barry Gonzalez,1959,124
Central Asia,BG-116951,Brooke Gillingham,820,266
Central Asia,BG-117401,Bruce Geld,437,360
Central Asia,BK-112601,Berenike Kampe,5110,24
Central Asia,BM-117851,Bryan Mills,2930,77
Central Asia,BN-114701,Brad Norvell,726,284
Central Asia,BN-115151,Bradley Nguyen,270,412
Central Asia,BO-113501,Bill Overfelt,1715,146
Central Asia,BO-114251,Bobby Odegard,312,400
Central Asia,BP-110501,Barry Pond,17,566
Central Asia,BP-112301,Benjamin Patterson,2021,120
Central Asia,BP-112901,Beth Paige,25,559
Central Asia,BS-113651,Bill Shonely,1041,223
Central Asia,BS-115901,Brendan Sweed,41,545
Central Asia,BS-116651,Brian Stugart,556,331
Central Asia,BS-117551,Bruce Stewart,736,282
Central Asia,BT-114851,Brad Thomas,566,328
Central Asia,BT-115301,Bradley Talbott,5555,18
Central Asia,BW-110651,Barry Weirich,56,531
Central Asia,BW-111101,Bart Watters,2733,85
Central Asia,BW-112001,Ben Wallace,118,481
Central Asia,CA-120551,Cathy Armstrong,2388,95
Central Asia,CA-122651,Christina Anderson,88,496
Central Asia,CA-123101,Christine Abelman,889,247
Central Asia,CA-127751,Cynthia Arntzen,10462,1
Central Asia,CB-120251,Cassandra Brandow,1231,204
Central Asia,CC-121001,Chad Cunningham,997,233
Central Asia,CC-121451,Charles Crestani,2060,117
Central Asia,CC-122201,Chris Cortes,86,500
Central Asia,CC-123701,Christopher Conant,4714,30
Central Asia,CC-124301,Chuck Clark,822,265
Central Asia,CC-124751,Cindy Chapman,1273,198
Central Asia,CC-125501,Clay Cheatham,122,478
Central Asia,CC-126101,Corey Catlett,167,455
Central Asia,CC-126701,Craig Carreira,2230,103
Central Asia,CC-126851,Craig Carroll,2352,96
Central Asia,CD-122801,Christina DeMoss,3993,45
Central Asia,CG-120401,Catherine Glotzbach,143,465
Central Asia,CG-125201,Claire Gute,231,425
Central Asia,CJ-118751,Carl Jackson,267,414
Central Asia,CJ-120101,Caroline Jumper,298,405
Central Asia,CK-122051,Chloris Kastensmidt,169,453
Central Asia,CK-123251,Christine Kargatis,140,467
Central Asia,CL-118901,Carl Ludwig,490,352
Central Asia,CL-127001,Craig Leslie,6175,14
Central Asia,CM-118151,Candace McMahon,3790,50
Central Asia,CM-118301,Cari MacIntyre,39,546
Central Asia,CM-121151,Chad McGuire,638,303
Central Asia,CM-121901,Charlotte Melton,1091,220
Central Asia,CM-122351,Chris McAfee,218,432
Central Asia,CM-123851,Christopher Martinez,2222,105
Central Asia,CM-126551,Corinna Mitchell,71,518
Central Asia,CM-127151,Craig Molinari,198,440
Central Asia,CP-123401,Christine Phan,6196,13
Central Asia,CR-125801,Clay Rozendal,601,317
Central Asia,CR-126251,Corey Roper,3698,54
Central Asia,CR-127301,Craig Reiter,1727,145
Central Asia,CR-128201,Cyra Reiten,5128,23
Central Asia,CS-118451,Cari Sayre,6969,7
Central Asia,CS-119501,Carlos Soltero,28,557
Central Asia,CS-121301,Chad Sievert,754,276
Central Asia,CS-121751,Charles Sheldon,3082,70
Central Asia,CS-122501,Chris Selesnick,717,286
Central Asia,CS-124601,Chuck Sachs,6825,8
Central Asia,CS-124901,Cindy Schnelling,76,509
Central Asia,CS-125051,Cindy Stewart,1019,228
Central Asia,CT-119951,Carol Triggs,83,503
Central Asia,CV-128051,Cynthia Voltz,180,448
Central Asia,CW-119051,Carl Weiss,1710,148
Central Asia,CY-127451,Craig Yedwab,1847,133
Central Asia,Co-126401,Corey-Lock,2068,115
Central Asia,DA-134501,Dianna Arnett,2270,100
Central Asia,DB-131201,David Bremer,182,447
Central Asia,DB-132101,Dean Braden,85,501
Central Asia,DB-134051,Denny Blanton,2134,113
Central Asia,DB-135551,Dorothy Badders,146,461
Central Asia,DB-136151,Doug Bickford,2031,118
Central Asia,DB-136601,Duane Benoit,738,281
Central Asia,DC-128501,Dan Campbell,578,322
Central Asia,DC-132851,Debra Catini,393,376
Central Asia,DE-132551,Deanra Eno,231,426
Central Asia,DF-131351,David Flashing,680,294
Central Asia,DG-133001,Deirdre Greer,1539,167
Central Asia,DH-130751,Dave Hallsten,129,476
Central Asia,DH-136751,Duane Huffman,2854,79
Central Asia,DJ-134201,Denny Joy,1768,142
Central Asia,DJ-135101,Don Jones,26,558
Central Asia,DJ-136301,Doug Jacobs,1024,226
Central Asia,DK-128351,Damala Kotsonis,397,375
Central Asia,DK-129851,Darren Koutras,3842,48
Central Asia,DK-130901,Dave Kipp,518,341
Central Asia,DK-131501,David Kendrick,809,269
Central Asia,DK-132251,Dean Katz,82,505
Central Asia,DK-133751,Dennis Kane,71,519
